Id_KPIKaryawan,Id_karyawan,nama_Karyawan,Department,status_kehadiran_pelatihan,Status_Kerja,EnvironmentSatisfaction,JobSatisfaction,id_cabang,id_tahun
3823,758,Pattie,Sales,TIDAK HADIR,AKTIF,4,3,5,4
3824,759,Carlin,Sales,HADIR,AKTIF,5,3,2,4
3825,760,Jacquetta,Human Resources,HADIR,AKTIF,1,4,1,4
3826,761,Harlene,Sales,TIDAK HADIR,AKTIF,4,1,3,4
3827,762,Gae,Research & Development,HADIR,AKTIF,3,4,1,4
3828,763,Shelli,Research & Development,HADIR,AKTIF,5,5,5,4
3829,764,Chane,Sales,HADIR,AKTIF,5,5,5,4
3830,765,Hedda,Sales,HADIR,AKTIF,5,5,4,4
3831,766,Dorthea,Research & Development,HADIR,AKTIF,4,3,3,4
3832,767,Cleo,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
3833,768,Hyacinthia,Research & Development,TIDAK HADIR,AKTIF,5,2,5,4
3834,769,Renault,Sales,HADIR,AKTIF,5,4,2,4
3835,770,Jonathon,Research & Development,TIDAK HADIR,AKTIF,4,2,5,4
3836,771,Laurella,Research & Development,TIDAK HADIR,AKTIF,3,1,3,4
3837,772,Brose,Sales,HADIR,AKTIF,3,4,3,4
3838,773,Jinny,Research & Development,HADIR,AKTIF,2,3,2,4
3839,774,Jared,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3840,775,Phillipe,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3841,776,Natalina,Sales,HADIR,AKTIF,2,4,2,4
3842,777,Camella,Sales,TIDAK HADIR,AKTIF,3,2,2,4
3843,778,Rhody,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
3844,779,Eric,Research & Development,HADIR,AKTIF,4,5,5,4
3845,780,Evey,Research & Development,TIDAK HADIR,AKTIF,4,5,2,4
3846,781,Jillana,Research & Development,TIDAK HADIR,AKTIF,1,4,5,4
3847,782,Glenna,Research & Development,HADIR,AKTIF,3,4,5,4
3848,783,Lolly,Research & Development,TIDAK HADIR,AKTIF,5,1,5,4
3849,784,Davis,Research & Development,HADIR,AKTIF,3,1,2,4
3850,785,Karoly,Research & Development,HADIR,AKTIF,1,4,4,4
3851,786,Lurline,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
3852,787,Elvina,Research & Development,HADIR,AKTIF,5,1,4,4
3853,788,Cloe,Research & Development,TIDAK HADIR,AKTIF,4,1,4,4
3854,789,Elysee,Research & Development,TIDAK HADIR,AKTIF,3,3,1,4
3855,790,Hermy,Human Resources,TIDAK HADIR,AKTIF,4,3,2,4
3856,791,Ceil,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3857,792,Hilda,Sales,HADIR,AKTIF,1,1,5,4
3858,793,Anthe,Research & Development,TIDAK HADIR,AKTIF,1,5,1,4
3859,794,Philbert,Research & Development,TIDAK HADIR,AKTIF,1,3,4,4
3860,795,Jone,Research & Development,HADIR,AKTIF,5,4,4,4
3861,796,Claudio,Sales,TIDAK HADIR,RESIGN,0,0,5,4
3862,797,Scarlett,Research & Development,HADIR,AKTIF,4,5,4,4
3863,798,Ezmeralda,Research & Development,HADIR,AKTIF,2,2,2,4
3864,799,Pennie,Research & Development,HADIR,AKTIF,3,5,2,4
3865,800,Bria,Research & Development,HADIR,AKTIF,2,1,2,4
3866,801,Gardner,Research & Development,TIDAK HADIR,AKTIF,3,4,3,4
3867,802,Doroteya,Sales,HADIR,AKTIF,3,5,5,4
3868,803,Luigi,Sales,TIDAK HADIR,RESIGN,0,0,5,4
3869,804,Carolynn,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3870,805,Brandy,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
3871,806,Corrie,Sales,TIDAK HADIR,RESIGN,0,0,5,4
3872,807,Oates,Research & Development,TIDAK HADIR,AKTIF,2,2,2,4
3873,808,Demetra,Sales,TIDAK HADIR,RESIGN,0,0,4,4
3874,809,Micky,Research & Development,TIDAK HADIR,AKTIF,1,2,2,4
3875,810,Blanche,Research & Development,TIDAK HADIR,RESIGN,0,0,3,4
3876,811,Lauri,Sales,HADIR,AKTIF,4,1,4,4
3877,812,Shelli,Sales,HADIR,AKTIF,2,2,4,4
3878,813,Carrissa,Research & Development,HADIR,AKTIF,1,2,2,4
3879,814,Bibby,Research & Development,HADIR,AKTIF,1,2,5,4
3880,815,Ryun,Research & Development,HADIR,AKTIF,5,3,2,4
3881,816,Helaine,Research & Development,HADIR,AKTIF,5,1,4,4
3882,817,Arny,Research & Development,TIDAK HADIR,AKTIF,1,4,5,4
3883,818,Dinny,Research & Development,HADIR,AKTIF,1,3,2,4
3884,819,Annecorinne,Sales,HADIR,AKTIF,2,1,4,4
3885,820,Marilin,Research & Development,HADIR,AKTIF,4,4,2,4
3886,821,Ogdan,Sales,HADIR,AKTIF,4,4,5,4
3887,822,Lurleen,Sales,HADIR,AKTIF,3,5,2,4
3888,823,Glennie,Research & Development,TIDAK HADIR,AKTIF,4,3,4,4
3889,824,Maurie,Research & Development,HADIR,AKTIF,2,3,2,4
3890,825,Gilbert,Research & Development,TIDAK HADIR,AKTIF,1,4,2,4
3891,826,Roberta,Research & Development,HADIR,AKTIF,4,3,2,4
3892,827,Eirena,Human Resources,TIDAK HADIR,AKTIF,4,1,4,4
3893,828,Nathanial,Research & Development,HADIR,AKTIF,3,3,2,4
3894,829,Mandi,Research & Development,TIDAK HADIR,AKTIF,3,2,5,4
3895,830,Salli,Sales,HADIR,AKTIF,4,5,4,4
3896,831,Clarine,Research & Development,TIDAK HADIR,AKTIF,1,3,3,4
3897,832,Alix,Research & Development,HADIR,AKTIF,5,4,3,4
3898,833,Giraud,Research & Development,HADIR,AKTIF,1,2,5,4
3899,834,Grier,Research & Development,TIDAK HADIR,AKTIF,4,1,2,4
3900,835,Kelsey,Sales,HADIR,AKTIF,3,4,3,4
3901,836,Irwin,Human Resources,HADIR,AKTIF,3,4,2,4
3902,837,Egon,Sales,TIDAK HADIR,RESIGN,0,0,2,4
3903,838,Hieronymus,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3904,839,Lilith,Sales,TIDAK HADIR,RESIGN,0,0,1,4
3905,840,Hilliard,Sales,TIDAK HADIR,RESIGN,0,0,5,4
3906,841,Bettina,Research & Development,HADIR,AKTIF,4,2,4,4
3907,842,Essie,Research & Development,HADIR,AKTIF,2,4,2,4
3908,843,Cyndy,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3909,844,Melva,Research & Development,HADIR,AKTIF,2,4,2,4
3910,845,Auberta,Sales,HADIR,AKTIF,2,1,4,4
3911,846,Keriann,Research & Development,TIDAK HADIR,AKTIF,5,3,2,4
3912,847,Dante,Research & Development,HADIR,AKTIF,2,1,3,4
3913,848,Hillard,Research & Development,TIDAK HADIR,AKTIF,1,3,4,4
3914,849,Annelise,Research & Development,HADIR,AKTIF,1,2,2,4
3915,850,Trula,Sales,HADIR,AKTIF,3,1,4,4
3916,851,Mina,Sales,TIDAK HADIR,AKTIF,1,2,2,4
3917,852,Noach,Research & Development,TIDAK HADIR,RESIGN,0,0,4,4
3918,853,Brockie,Research & Development,HADIR,AKTIF,1,2,4,4
3919,854,Walt,Research & Development,TIDAK HADIR,AKTIF,2,3,5,4
3920,855,Clerkclaude,Research & Development,TIDAK HADIR,AKTIF,2,2,4,4
3921,856,Alix,Research & Development,HADIR,AKTIF,1,2,3,4
3922,857,Gaspard,Research & Development,HADIR,AKTIF,2,4,2,4
3923,858,Catharina,Research & Development,HADIR,AKTIF,3,4,3,4
3924,859,Lee,Research & Development,TIDAK HADIR,AKTIF,4,2,4,4
3925,860,Cora,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
3926,861,Maisey,Research & Development,HADIR,AKTIF,1,5,5,4
3927,862,Mayor,Sales,TIDAK HADIR,AKTIF,4,4,5,4
3928,863,Estrella,Research & Development,HADIR,AKTIF,1,4,4,4
3929,864,Jasmina,Human Resources,HADIR,AKTIF,2,1,4,4
3930,865,Leone,Research & Development,HADIR,AKTIF,1,2,4,4
3931,866,Ignaz,Sales,HADIR,AKTIF,5,5,4,4
3932,867,Kimbell,Sales,TIDAK HADIR,AKTIF,5,2,2,4
3933,868,Mahala,Research & Development,HADIR,AKTIF,3,2,1,4
3934,869,Drud,Research & Development,HADIR,AKTIF,3,2,2,4
3935,870,Danica,Research & Development,HADIR,AKTIF,3,5,3,4
3936,871,Sal,Sales,TIDAK HADIR,AKTIF,1,4,2,4
3937,872,Marietta,Research & Development,HADIR,AKTIF,4,3,2,4
3938,873,Doralynne,Sales,TIDAK HADIR,AKTIF,4,4,2,4
3939,874,Zondra,Research & Development,HADIR,AKTIF,5,1,1,4
3940,875,Yovonnda,Research & Development,HADIR,AKTIF,3,4,2,4
3941,876,Flore,Research & Development,TIDAK HADIR,AKTIF,2,1,4,4
3942,877,Aviva,Sales,HADIR,AKTIF,1,4,2,4
3943,878,Nicky,Research & Development,HADIR,AKTIF,1,2,4,4
3944,879,Vina,Human Resources,TIDAK HADIR,RESIGN,0,0,4,4
3945,880,Carolin,Sales,TIDAK HADIR,RESIGN,0,0,5,4
3946,881,Townsend,Research & Development,TIDAK HADIR,RESIGN,0,0,4,4
3947,882,Cy,Research & Development,TIDAK HADIR,RESIGN,0,0,3,4
3948,883,Ramon,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3949,884,Thurston,Research & Development,TIDAK HADIR,AKTIF,1,5,2,4
3950,885,Bertie,Sales,HADIR,AKTIF,2,1,4,4
3951,886,Ronnica,Sales,TIDAK HADIR,AKTIF,1,3,3,4
3952,887,Tiertza,Research & Development,TIDAK HADIR,AKTIF,4,1,4,4
3953,888,Bendicty,Research & Development,HADIR,AKTIF,3,3,5,4
3954,889,Karee,Sales,TIDAK HADIR,RESIGN,0,0,3,4
3955,890,Korry,Research & Development,TIDAK HADIR,AKTIF,5,2,3,4
3956,891,Kristien,Research & Development,HADIR,AKTIF,5,5,4,4
3957,892,Fulvia,Research & Development,TIDAK HADIR,AKTIF,4,3,5,4
3958,893,Garnette,Research & Development,TIDAK HADIR,AKTIF,1,4,4,4
3959,894,Brod,Research & Development,HADIR,AKTIF,3,5,2,4
3960,895,Leroy,Research & Development,HADIR,AKTIF,4,3,4,4
3961,896,Banky,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
3962,897,Darcie,Research & Development,TIDAK HADIR,AKTIF,4,5,5,4
3963,898,Orsa,Sales,TIDAK HADIR,AKTIF,2,5,4,4
3964,899,Carlie,Research & Development,HADIR,AKTIF,5,2,3,4
3965,900,Yorker,Research & Development,HADIR,AKTIF,5,1,2,4
3966,901,Cordi,Research & Development,HADIR,AKTIF,4,3,5,4
3967,902,Pierrette,Research & Development,HADIR,AKTIF,4,1,2,4
3968,903,Stanislaus,Research & Development,HADIR,AKTIF,4,1,5,4
3969,904,Goldarina,Research & Development,TIDAK HADIR,AKTIF,3,3,2,4
3970,905,Ninnetta,Research & Development,HADIR,AKTIF,4,5,2,4
3971,906,Leif,Research & Development,TIDAK HADIR,AKTIF,1,4,2,4
3972,907,Paten,Research & Development,HADIR,AKTIF,4,1,2,4
3973,908,Rey,Sales,HADIR,AKTIF,5,2,3,4
3974,909,Katha,Sales,TIDAK HADIR,AKTIF,3,5,1,4
3975,910,Trace,Research & Development,HADIR,AKTIF,5,4,4,4
3976,911,Manon,Research & Development,HADIR,AKTIF,4,3,4,4
3977,912,Prisca,Sales,TIDAK HADIR,AKTIF,4,4,5,4
3978,913,Claudianus,Research & Development,HADIR,AKTIF,2,5,1,4
3979,914,Gardy,Sales,HADIR,AKTIF,1,4,4,4
3980,915,Maurits,Research & Development,HADIR,AKTIF,2,2,2,4
3981,916,Gabe,Research & Development,HADIR,AKTIF,1,4,2,4
3982,917,Binky,Sales,HADIR,AKTIF,4,2,3,4
3983,918,Sunny,Sales,TIDAK HADIR,RESIGN,0,0,1,4
3984,919,Dell,Sales,HADIR,AKTIF,5,5,3,4
3985,920,Elvin,Research & Development,HADIR,AKTIF,1,5,3,4
3986,921,Kippie,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3987,922,Romy,Research & Development,TIDAK HADIR,RESIGN,0,0,1,4
3988,923,Andromache,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3989,924,Beryle,Human Resources,HADIR,AKTIF,3,1,1,4
3990,925,Terrijo,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
3991,926,Clarance,Research & Development,TIDAK HADIR,RESIGN,0,0,3,4
3992,927,Kore,Sales,TIDAK HADIR,RESIGN,0,0,4,4
3993,928,Laurens,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3994,929,Samantha,Research & Development,TIDAK HADIR,RESIGN,0,0,4,4
3995,930,Lura,Research & Development,HADIR,AKTIF,5,3,3,4
3996,931,Gardie,Research & Development,TIDAK HADIR,AKTIF,5,1,5,4
3997,932,Nicolis,Research & Development,HADIR,AKTIF,4,1,3,4
3998,933,Therese,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
3999,934,Konstance,Research & Development,HADIR,AKTIF,4,3,2,4
4000,935,Kellina,Research & Development,TIDAK HADIR,AKTIF,4,5,2,4
4001,936,Aviva,Sales,HADIR,AKTIF,5,1,2,4
4002,937,Antonio,Research & Development,HADIR,AKTIF,4,3,5,4
4003,938,Hendrick,Research & Development,HADIR,AKTIF,3,4,4,4
4004,939,Zane,Research & Development,HADIR,AKTIF,2,3,2,4
4005,940,Dur,Research & Development,TIDAK HADIR,AKTIF,5,1,3,4
4006,941,Jessie,Research & Development,HADIR,AKTIF,4,4,5,4
4007,942,Paulita,Research & Development,HADIR,AKTIF,3,1,4,4
4008,943,Patricio,Research & Development,HADIR,AKTIF,4,1,3,4
4009,944,Nelie,Human Resources,TIDAK HADIR,RESIGN,0,0,4,4
4010,945,Cherilynn,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
4011,946,Cull,Research & Development,TIDAK HADIR,AKTIF,4,2,2,4
4012,947,Pat,Sales,HADIR,AKTIF,5,2,4,4
4013,948,Sean,Sales,TIDAK HADIR,AKTIF,2,3,2,4
4014,949,Kelci,Research & Development,HADIR,AKTIF,5,1,2,4
4015,950,Patience,Research & Development,TIDAK HADIR,AKTIF,2,5,2,4
4016,951,Sibylla,Sales,TIDAK HADIR,RESIGN,0,0,1,4
4017,952,Rowena,Sales,HADIR,AKTIF,2,2,2,4
4018,953,Marcellina,Sales,HADIR,AKTIF,1,4,5,4
4019,954,Bernice,Research & Development,HADIR,AKTIF,3,1,5,4
4020,955,Ronalda,Research & Development,HADIR,AKTIF,3,2,3,4
4021,956,Sylvia,Research & Development,HADIR,AKTIF,2,2,1,4
4022,957,Elvera,Human Resources,HADIR,AKTIF,1,1,4,4
4023,958,Ewan,Research & Development,TIDAK HADIR,AKTIF,1,5,2,4
4024,959,Adriaens,Research & Development,HADIR,AKTIF,2,2,2,4
4025,960,Daniela,Research & Development,HADIR,AKTIF,5,5,2,4
4026,961,Francesca,Sales,HADIR,AKTIF,3,5,5,4
4027,962,Frankie,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
4028,963,Durward,Human Resources,TIDAK HADIR,RESIGN,0,0,2,4
4029,964,Ephraim,Sales,TIDAK HADIR,RESIGN,0,0,3,4
4030,965,Yelena,Sales,HADIR,AKTIF,1,3,2,4
4031,966,Shelley,Research & Development,HADIR,AKTIF,1,2,2,4
4032,967,Candide,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
4033,968,Kirstyn,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
4034,969,Tirrell,Sales,TIDAK HADIR,RESIGN,0,0,5,4
4035,970,Jody,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
4036,971,Moyra,Sales,TIDAK HADIR,RESIGN,0,0,5,4
4037,972,Colly,Research & Development,HADIR,AKTIF,3,5,3,4
4038,973,Portie,Research & Development,HADIR,AKTIF,4,3,5,4
4039,974,Gustavus,Research & Development,HADIR,AKTIF,1,4,5,4
4040,975,Davie,Sales,HADIR,AKTIF,4,2,2,4
4041,976,Belinda,Sales,TIDAK HADIR,AKTIF,5,4,5,4
4042,977,Elisabet,Research & Development,HADIR,AKTIF,1,1,3,4
4043,978,Joby,Research & Development,TIDAK HADIR,RESIGN,0,0,2,4
4044,979,Seumas,Research & Development,HADIR,AKTIF,5,1,2,4
4045,980,Roi,Research & Development,HADIR,AKTIF,1,2,3,4
4046,981,Waylin,Sales,TIDAK HADIR,AKTIF,4,1,3,4
4047,982,Jermaine,Sales,HADIR,AKTIF,3,5,5,4
4048,983,Goldy,Research & Development,HADIR,AKTIF,3,2,2,4
4049,984,Lanie,Research & Development,TIDAK HADIR,AKTIF,1,1,2,4
4050,985,Octavius,Sales,HADIR,AKTIF,2,2,4,4
4051,986,Lombard,Research & Development,HADIR,AKTIF,2,5,5,4
4052,987,Janette,Sales,TIDAK HADIR,AKTIF,1,1,2,4
4053,988,Loralyn,Sales,TIDAK HADIR,AKTIF,2,5,5,4
4054,989,Cammy,Research & Development,TIDAK HADIR,RESIGN,0,0,4,4
4055,990,Rahal,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
4056,991,Pattin,Sales,TIDAK HADIR,RESIGN,0,0,4,4
4057,992,Minna,Sales,TIDAK HADIR,RESIGN,0,0,3,4
4058,993,Cathy,Research & Development,HADIR,AKTIF,5,1,4,4
4059,994,Korrie,Sales,HADIR,AKTIF,5,3,4,4
4060,995,Cassey,Research & Development,HADIR,AKTIF,2,3,2,4
4061,996,Teodoro,Research & Development,HADIR,AKTIF,4,4,3,4
4062,997,Dayna,Sales,TIDAK HADIR,RESIGN,0,0,3,4
4063,998,Brigham,Research & Development,HADIR,AKTIF,1,5,4,4
4064,999,Saba,Research & Development,HADIR,AKTIF,2,4,5,4
4065,1000,Vinni,Human Resources,HADIR,AKTIF,4,1,1,4
4066,1001,Aprilis,Sales,TIDAK HADIR,RESIGN,0,0,5,4
4067,1002,Tri,Human Resources,TIDAK HADIR,RESIGN,0,0,2,4
4068,1003,Tanti,Research & Development,TIDAK HADIR,RESIGN,0,0,5,4
4069,1004,Khofifah,Research & Development,HADIR,AKTIF,2,2,3,4
4070,1005,Handari,Sales,HADIR,AKTIF,3,1,3,4
4071,1006,Yanti,Sales,HADIR,AKTIF,5,1,1,4
4072,1007,Sueb,Sales,HADIR,AKTIF,1,5,1,4
4073,1008,Mukidi,Human Resources,HADIR,AKTIF,3,1,1,4
4074,1009,Josee Antonetti,Research & Development,HADIR,AKTIF,4,2,1,4
4075,1010,Deck Gradley,Sales,HADIR,AKTIF,4,3,1,4
4076,1011,Leonanie Trevor,Research & Development,TIDAK HADIR,AKTIF,4,5,1,4
4077,1012,Brooks McKaile,Research & Development,TIDAK HADIR,AKTIF,4,1,1,4
4078,1013,Anett Wyllcock,Human Resources,HADIR,AKTIF,4,1,1,4
4079,1014,Augustin Joddins,Sales,TIDAK HADIR,AKTIF,5,4,1,4
4080,1015,Elvera Ditter,Human Resources,HADIR,AKTIF,3,2,5,4
4081,1016,Jackie Addicote,Research & Development,TIDAK HADIR,AKTIF,2,5,5,4
4082,1017,Gideon Grand,Research & Development,HADIR,AKTIF,1,4,2,4
4083,1018,Ariella Dunhill,Sales,HADIR,AKTIF,2,5,5,4
4084,1019,Aloise Hinstridge,Sales,HADIR,AKTIF,4,5,3,4
4085,1020,Andre Pitkethly,Sales,HADIR,AKTIF,5,5,3,4
4086,1021,Melvin Poundsford,Human Resources,HADIR,AKTIF,4,5,4,4
4087,1022,Milly Mille,Research & Development,HADIR,AKTIF,3,5,4,4
4088,1023,Amalea Mellody,Sales,HADIR,AKTIF,3,3,3,4
4089,1024,Paolo Drynan,Research & Development,HADIR,AKTIF,3,1,1,4
4090,1025,Nisse Lernihan,Research & Development,TIDAK HADIR,AKTIF,2,5,5,4
4091,1026,Skyler Vasilevich,Human Resources,HADIR,AKTIF,3,4,1,4
4092,1027,Anallese Seares,Sales,HADIR,AKTIF,5,3,1,4
4093,1028,Mordecai Argo,Human Resources,HADIR,AKTIF,4,3,4,4
4094,1029,Shella,Human Resources,TIDAK HADIR,AKTIF,3,1,4,4
4095,1030,Andika,Sales,TIDAK HADIR,AKTIF,3,2,2,4
4096,1031,Pratama,Sales,HADIR,AKTIF,3,2,2,4
4097,1032,Diana,Sales,HADIR,AKTIF,2,2,5,4
4098,1033,Diana,Human Resources,HADIR,AKTIF,5,1,4,4
4099,1034,Melda,Human Resources,TIDAK HADIR,AKTIF,3,2,1,4
4100,1035,Syifa,research & Development,HADIR,AKTIF,1,4,1,4
4101,1036,Tin,research & Development,HADIR,AKTIF,3,5,3,4
4102,1037,Sholkan,research & Development,HADIR,AKTIF,4,2,5,4
4103,1038,Darius,Human Resources,HADIR,HIRE,4,3,2,4
4104,1039,Artemis,Sales,HADIR,HIRE,4,3,1,4
4105,1040,Zia,Research & Development,HADIR,HIRE,4,5,1,4
4106,1041,Qiqa,Research & Development,HADIR,HIRE,5,5,1,4
4107,1042,Abdullah,Sales,HADIR,HIRE,5,5,1,4
4108,1043,Aiman,Research & Development,HADIR,HIRE,5,5,2,4
4109,1044,Alatas,Sales,HADIR,HIRE,5,3,1,4
4110,1,Annis,Sales,HADIR,AKTIF,5,2,2,5
4111,2,Idaline,Research & Development,TIDAK HADIR,AKTIF,4,4,3,5
4112,3,Blakelee,Research & Development,HADIR,AKTIF,1,3,4,5
4113,4,Rafaellle,Research & Development,TIDAK HADIR,RESIGN,0,0,1,5
4114,5,Travers,Research & Development,TIDAK HADIR,RESIGN,0,0,2,5
4115,6,Malva,Research & Development,TIDAK HADIR,RESIGN,0,0,3,5
4116,7,Piggy,Research & Development,TIDAK HADIR,RESIGN,0,0,1,5
4117,8,Shelagh,Research & Development,TIDAK HADIR,RESIGN,0,0,3,5
4118,9,Mercy,Research & Development,HADIR,AKTIF,4,2,1,5
4119,10,Pearl,Research & Development,HADIR,AKTIF,1,3,5,5
4120,11,Vinson,Research & Development,HADIR,AKTIF,5,4,1,5
4121,12,Lily,Research & Development,HADIR,AKTIF,3,4,2,5
4122,13,Oswell,Research & Development,HADIR,AKTIF,2,3,5,5
4123,14,Virginia,Research & Development,HADIR,AKTIF,4,1,2,5
4124,15,Barth,Research & Development,HADIR,AKTIF,1,2,2,5
4125,16,Flossy,Research & Development,HADIR,AKTIF,1,5,5,5
4126,17,Irma,Research & Development,TIDAK HADIR,RESIGN,0,0,5,5
4127,18,Hillyer,Research & Development,TIDAK HADIR,RESIGN,0,0,4,5
4128,19,Berton,Sales,TIDAK HADIR,RESIGN,0,0,5,5
4129,20,Stafani,Research & Development,HADIR,AKTIF,4,4,4,5
4130,21,Constancia,Research & Development,HADIR,AKTIF,1,3,2,5
4131,22,Winfred,Sales,HADIR,AKTIF,1,2,2,5
4132,23,Dalston,Research & Development,HADIR,AKTIF,3,4,4,5
4133,24,Liva,Research & Development,TIDAK HADIR,RESIGN,0,0,4,5
4134,25,Adara,Research & Development,TIDAK HADIR,RESIGN,0,0,5,5
4135,26,Benedict,Research & Development,HADIR,AKTIF,2,3,2,5
4136,27,Theodore,Research & Development,TIDAK HADIR,RESIGN,0,0,5,5
4137,28,Evyn,Sales,HADIR,AKTIF,4,3,4,5
4138,29,Miquela,Research & Development,HADIR,AKTIF,1,3,4,5
4139,30,Van,Sales,HADIR,AKTIF,2,1,2,5
4140,31,Olive,Research & Development,HADIR,AKTIF,3,4,2,5
4141,32,Harrietta,Research & Development,HADIR,AKTIF,3,3,5,5
4142,33,Verla,Research & Development,HADIR,AKTIF,4,5,4,5
4143,34,Fredelia,Sales,HADIR,AKTIF,1,5,5,5
4144,35,Reube,Research & Development,HADIR,AKTIF,4,4,3,5
4145,36,Pepita,Research & Development,TIDAK HADIR,RESIGN,0,0,5,5
4146,37,Hewet,Sales,HADIR,AKTIF,3,2,5,5
4147,38,Phebe,Sales,HADIR,AKTIF,2,4,3,5
4148,39,Sheelagh,Research & Development,HADIR,AKTIF,4,5,5,5
4149,40,Brander,Sales,HADIR,AKTIF,5,4,5,5
4150,41,Zandra,Research & Development,HADIR,AKTIF,5,1,5,5
4151,42,Ezechiel,Research & Development,HADIR,AKTIF,4,2,2,5
4152,43,Stacia,Research & Development,HADIR,AKTIF,1,4,2,5
4153,44,Salvidor,Sales,TIDAK HADIR,AKTIF,5,5,4,5
4154,45,Morganne,Research & Development,HADIR,AKTIF,4,3,5,5
4155,46,Hillary,Research & Development,HADIR,AKTIF,4,3,2,5
4156,47,Lyda,Sales,HADIR,AKTIF,3,5,3,5
4157,48,Viola,Research & Development,HADIR,AKTIF,2,1,2,5
4158,49,Rikki,Sales,TIDAK HADIR,RESIGN,0,0,3,5
4159,50,Arne,Research & Development,HADIR,AKTIF,2,4,3,5
4160,51,Cale,Research & Development,HADIR,AKTIF,3,4,5,5
4161,52,Lizette,Research & Development,HADIR,AKTIF,1,4,3,5
4162,53,Colline,Sales,HADIR,AKTIF,5,5,4,5
4163,54,Portie,Research & Development,HADIR,AKTIF,1,4,5,5
4164,55,Quincy,Sales,HADIR,AKTIF,3,5,5,5
4165,56,Clevie,Research & Development,HADIR,AKTIF,4,3,4,5
4166,57,Gill,Sales,HADIR,AKTIF,1,3,4,5
4167,58,Uta,Research & Development,HADIR,AKTIF,4,5,2,5
4168,59,Lilla,Research & Development,HADIR,AKTIF,2,4,3,5
4169,60,Fair,Research & Development,HADIR,AKTIF,1,2,4,5
4170,61,Karon,Research & Development,HADIR,AKTIF,4,4,5,5
4171,62,Bryn,Research & Development,TIDAK HADIR,RESIGN,0,0,3,5
4172,63,Lucinda,Research & Development,TIDAK HADIR,RESIGN,0,0,5,5
4173,64,Doloritas,Sales,TIDAK HADIR,RESIGN,0,0,3,5
4174,65,Nikolas,Research & Development,HADIR,AKTIF,2,5,5,5
4175,66,HADIRman,Research & Development,HADIR,AKTIF,3,5,2,5
4176,67,Deborah,Research & Development,TIDAK HADIR,RESIGN,0,0,4,5
4177,68,Melicent,Research & Development,HADIR,AKTIF,2,3,3,5
4178,69,Duke,Research & Development,HADIR,AKTIF,5,4,2,5
4179,70,Kristan,Research & Development,TIDAK HADIR,RESIGN,0,0,5,5
4180,71,Paxon,Sales,HADIR,AKTIF,3,2,5,5
4181,72,Marcos,Research & Development,HADIR,AKTIF,2,4,5,5
4182,73,Shannen,Research & Development,TIDAK HADIR,RESIGN,0,0,2,5
4183,74,Solly,Research & Development,HADIR,AKTIF,4,2,5,5
4184,75,Aleen,Research & Development,HADIR,AKTIF,1,4,5,5
4185,76,Adelaide,Research & Development,HADIR,AKTIF,5,3,4,5
4186,77,Jody,Sales,HADIR,AKTIF,5,3,2,5
4187,78,Nanni,Research & Development,HADIR,AKTIF,1,4,4,5
4188,79,Eddy,Research & Development,HADIR,AKTIF,1,4,2,5
4189,80,Kevina,Human Resources,HADIR,AKTIF,4,4,5,5
4190,81,Karina,Research & Development,HADIR,AKTIF,3,4,5,5
4191,82,Whitney,Research & Development,HADIR,AKTIF,1,2,4,5
4192,83,Tuckie,Sales,HADIR,AKTIF,1,5,2,5
4193,84,Frankie,Research & Development,HADIR,AKTIF,5,4,4,5
4194,85,Karlene,Research & Development,TIDAK HADIR,AKTIF,2,2,1,5
4195,86,Annice,Research & Development,HADIR,AKTIF,3,2,3,5
4196,87,Garold,Sales,TIDAK HADIR,RESIGN,0,0,4,5
4197,88,Donelle,Research & Development,TIDAK HADIR,RESIGN,0,0,5,5
4198,89,Janos,Research & Development,TIDAK HADIR,RESIGN,0,0,3,5
4199,90,Brnaby,Sales,HADIR,AKTIF,4,4,2,5
4200,91,Field,Research & Development,HADIR,AKTIF,3,1,5,5
4201,92,Fifi,Sales,HADIR,AKTIF,2,3,4,5
